id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Kristen Wiig,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Kristen Wiig,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Benjamin Bratt,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Benjamin Bratt,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Benjamin Bratt,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Benjamin Bratt,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Miranda Cosgrove,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Miranda Cosgrove,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Miranda Cosgrove,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Miranda Cosgrove,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Russell Brand,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Russell Brand,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Russell Brand,http://www.despicableme.com/,Pierre Coffin,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Russell Brand,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Steve Carell,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Steve Carell,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Steve Carell,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Steve Carell,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Kristen Wiig,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Kristen Wiig,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Kristen Wiig,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Kristen Wiig,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Benjamin Bratt,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Benjamin Bratt,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Benjamin Bratt,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Benjamin Bratt,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Miranda Cosgrove,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Miranda Cosgrove,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Miranda Cosgrove,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Miranda Cosgrove,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Russell Brand,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Russell Brand,Universal Pictures,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
93456,tt1690953,3.928789,76000000,970761885,Despicable Me 2,Russell Brand,http://www.despicableme.com/,Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,98,Russell Brand,Illumination Entertainment,6/25/13,3436,7.0,2013,71138534.8082722,908665501.929164
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Johnny Depp,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Johnny Depp,Walt Disney Pictures,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Johnny Depp,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Johnny Depp,Jerry Bruckheimer Films,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Johnny Depp,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Johnny Depp,Second Mate Productions,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Orlando Bloom,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Orlando Bloom,Walt Disney Pictures,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Orlando Bloom,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Orlando Bloom,Jerry Bruckheimer Films,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Orlando Bloom,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Orlando Bloom,Second Mate Productions,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Keira Knightley,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Keira Knightley,Walt Disney Pictures,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Keira Knightley,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Keira Knightley,Jerry Bruckheimer Films,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Keira Knightley,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Keira Knightley,Second Mate Productions,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Geoffrey Rush,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Geoffrey Rush,Walt Disney Pictures,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Geoffrey Rush,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Geoffrey Rush,Jerry Bruckheimer Films,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Geoffrey Rush,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Geoffrey Rush,Second Mate Productions,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Bill Nighy,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Bill Nighy,Walt Disney Pictures,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Bill Nighy,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Bill Nighy,Jerry Bruckheimer Films,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
285,tt0449088,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Bill Nighy,http://disney.go.com/disneypictures/pirates/,Gore Verbinski,"At the end of the world, the adventure begins.",ocean|drug abuse|exotic island|east india trading company|love of one's life,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with brave Will Turner and feisty Elizabeth Swann. And what of Jack Sparrow? Nothing is as it seems.",169,Bill Nighy,Second Mate Productions,5/19/07,2626,6.8,2007,315500574.789463,1010653507.90891
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Martin Freeman,WingNut Films,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Martin Freeman,New Line Cinema,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Martin Freeman,Metro-Goldwyn-Mayer (MGM),12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Ian McKellen,WingNut Films,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Ian McKellen,New Line Cinema,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Ian McKellen,Metro-Goldwyn-Mayer (MGM),12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Richard Armitage,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Richard Armitage,WingNut Films,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Richard Armitage,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Richard Armitage,New Line Cinema,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Richard Armitage,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Richard Armitage,Metro-Goldwyn-Mayer (MGM),12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Ken Stott,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Ken Stott,WingNut Films,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Ken Stott,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Ken Stott,New Line Cinema,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Ken Stott,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Ken Stott,Metro-Goldwyn-Mayer (MGM),12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Graham McTavish,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Graham McTavish,WingNut Films,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Graham McTavish,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Graham McTavish,New Line Cinema,12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
57158,tt1170358,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,Graham McTavish,http://www.thehobbit.com/,Peter Jackson,Beyond darkness... beyond desolation... lies the greatest danger of all.,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",161,Graham McTavish,Metro-Goldwyn-Mayer (MGM),12/11/13,2952,7.6,2013,234008338.185106,897094365.266423
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Martin Freeman,WingNut Films,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Martin Freeman,New Line Cinema,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Martin Freeman,3Foot7,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Martin Freeman,Metro-Goldwyn-Mayer (MGM),12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Ian McKellen,WingNut Films,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Ian McKellen,New Line Cinema,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Ian McKellen,3Foot7,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Ian McKellen,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Ian McKellen,Metro-Goldwyn-Mayer (MGM),12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Richard Armitage,http://www.thehobbit.com/,Peter Jackson,Witness the defining chapter of the Middle-Earth saga,corruption|elves|dwarves|orcs|middle-earth (tolkien),"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",144,Richard Armitage,WingNut Films,12/10/14,3110,7.1,2014,230272762.692864,879752289.141534
